"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"465","chega a ser vergonhoso assistir @russwest44 jogar",FALSE,0,NA,2021-11-20 02:51:01,FALSE,NA,"1461889789934899205",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lirapedro95",0,FALSE,FALSE,NA,NA
"466","@russwest44 you suck nothing else to say there",FALSE,0,"russwest44",2021-11-20 02:50:59,FALSE,NA,"1461889784914325505","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lordflackojordy",0,FALSE,FALSE,NA,NA
"467","Lakers need to trade @russwest44.",FALSE,1,NA,2021-11-20 02:50:57,FALSE,NA,"1461889772574502914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","confadon805",0,FALSE,FALSE,NA,NA
"468","@ESPNNBA Please tell @Lakers to sign @jj_redick or hire him as a shooting coach. @lebron needs perimeter players to… https://t.co/ZLQ1zSauV1",FALSE,0,"ESPNNBA",2021-11-20 02:50:53,TRUE,"1461875436523192322","1461889759186497550","74518740","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KinourD",0,FALSE,FALSE,NA,NA
"469","@_swish20 @russwest44 Ion know bro Russ so ass 😭",FALSE,0,"_swish20",2021-11-20 02:50:30,FALSE,"1461889517774852096","1461889661920493570","1485555992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyAnfernee16",0,FALSE,FALSE,NA,NA
"470","@russwest44 did you forget how to move your feet on defense?..",FALSE,0,"russwest44",2021-11-20 02:50:24,FALSE,NA,"1461889634770771987","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ThatBoyScoot",0,FALSE,FALSE,NA,NA
"471","@Lakers @russwest44 just leave, so pathetic. And fire Vogel no coaching self.",FALSE,1,"Lakers",2021-11-20 02:50:15,FALSE,"1461885363748700160","1461889597366059009","20346956","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","LatoyaJ35856386",0,FALSE,FALSE,NA,NA
"472",". @russwest44 you are a cancer to the lakers and to the nba",FALSE,0,NA,2021-11-20 02:50:10,FALSE,NA,"1461889579301097474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","icookameatball",0,FALSE,FALSE,NA,NA
"473","@KellyAnfernee16 @russwest44 Na Ben Simmons worst 😂",FALSE,0,"KellyAnfernee16",2021-11-20 02:49:56,FALSE,"1461889399197736965","1461889517774852096","2271512623","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_swish20",0,FALSE,FALSE,NA,NA
"474","I can’t keep defending you @russwest44",FALSE,0,NA,2021-11-20 02:49:28,FALSE,NA,"1461889400770600961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Wolllys",0,FALSE,FALSE,NA,NA
"475","@_swish20 Yes i hate it  @russwest44 d worst jump shooter ever",FALSE,0,"_swish20",2021-11-20 02:49:28,FALSE,"1461889162416644102","1461889399197736965","1485555992","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KellyAnfernee16",0,FALSE,FALSE,NA,NA
"476","@russwest44 you’re dog water bruh",FALSE,0,"russwest44",2021-11-20 02:49:08,FALSE,NA,"1461889317748498439","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justlayss",0,FALSE,FALSE,NA,NA
"477","RT @michaelspain_: I’m on my knees! Stop shooting @russwest44",FALSE,0,NA,2021-11-20 02:49:04,FALSE,NA,"1461889298643369986",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nick24834957",1,TRUE,FALSE,NA,NA
"478","@russwest44 the way you be playin make me think you GD get yo shit together",FALSE,0,"russwest44",2021-11-20 02:48:54,FALSE,NA,"1461889257954590724","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dooberz_Montana",0,FALSE,FALSE,NA,NA
"479","@michaelspain_ @russwest44 Lmao",FALSE,0,"michaelspain_",2021-11-20 02:48:47,FALSE,"1461889094238326793","1461889228355235842","1323562514","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nick24834957",0,FALSE,FALSE,NA,NA
"480","I’m on my knees! Stop shooting @russwest44",FALSE,2,NA,2021-11-20 02:48:15,FALSE,NA,"1461889094238326793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelspain_",1,FALSE,FALSE,NA,NA
"481","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn Look at big Jah down there 💪💪",FALSE,0,"kirkgoldsberry",2021-11-20 02:46:28,FALSE,"1461739922747015179","1461888647775461379","50756605","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","b1dne",0,FALSE,FALSE,NA,NA
"482","@russwest44 is fucking trash hahaha so fucking bad like as idk he’s just bad in his own category",FALSE,0,"russwest44",2021-11-20 02:46:14,FALSE,NA,"1461888585540546566","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notyourneighor2",0,FALSE,FALSE,NA,NA
"483","@WilliamBabbel @kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44… https://t.co/AjNKMfjVRo",FALSE,0,"WilliamBabbel",2021-11-20 02:46:03,TRUE,"1461883745389080583","1461888541617762310","1138605438432206848","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaximYang07",0,FALSE,FALSE,NA,NA
"484","@kirkgoldsberry @StephenCurry30 @DeMar_DeRozan @CP3 @Yg_Trece @raf_tyler @GraysonJAllen @russwest44 @espn tyler is in that conversation 👀",FALSE,0,"kirkgoldsberry",2021-11-20 02:43:50,FALSE,"1461739922747015179","1461887981950672900","50756605","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chamilton__",0,FALSE,FALSE,NA,NA
"485","@SpectrumSN One need not be there @russwest44 he's an DISASTER, PLEASE have a sit we won with Rondo",FALSE,0,"SpectrumSN",2021-11-20 02:42:34,FALSE,"1461850084266569730","1461887665930792962","435497565","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DiceBubba",0,FALSE,FALSE,NA,NA
"486","@russwest44 you sholl been holding bacc this season 💯 https://t.co/wofiz3R2oa",FALSE,0,"russwest44",2021-11-20 02:42:09,FALSE,NA,"1461887558565117961","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AaronCapone_",0,FALSE,FALSE,NA,NA
"487","Let's Gooo 👑JAMES. The game isn't over... 🏀😤
LAL 82-93 BOS #NBA 
@ClubShayShay
@stephenasmith
@ShannonSharpe… https://t.co/vJ9k2pY7OT",FALSE,0,NA,2021-11-20 02:41:13,TRUE,NA,"1461887326452273154",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DRodriqueqez",0,FALSE,FALSE,NA,NA
"488","@russwest44 https://t.co/iyIG1FP02V",FALSE,1,"russwest44",2021-11-20 02:39:18,FALSE,NA,"1461886841695522819","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyIvin",0,FALSE,FALSE,NA,NA
"489","Get the fuck off the lakers bro @russwest44",FALSE,0,NA,2021-11-20 02:38:21,FALSE,NA,"1461886605216595973",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MosMoneyBTF",0,FALSE,FALSE,NA,NA
"490","#LakersNation we seriously should be looking into firing #FrankVogel and trading @russwest44",FALSE,0,NA,2021-11-20 02:37:57,FALSE,NA,"1461886501260869639",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WhoIsLilGooby",0,FALSE,FALSE,NA,NA
"491","@Lakers Please trade @russwest44. Trade him to the clippers.",FALSE,3,"Lakers",2021-11-20 02:37:19,FALSE,"1461885363748700160","1461886342825082881","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrownBear2481",0,FALSE,FALSE,NA,NA
"492","@russwest44 im sorry to be the first to tell you gangsta you don't fit in man. . @KingJames it's time for him to go",FALSE,0,"russwest44",2021-11-20 02:37:17,FALSE,NA,"1461886336034557954","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bmo722_",0,FALSE,FALSE,NA,NA
"493","@RussellsMVP @russwest44 Its on him every game apparently, he could score 90 and it would be on him",FALSE,0,"RussellsMVP",2021-11-20 02:35:09,FALSE,"1461884770955276290","1461885799843041285","1110553659761479680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brodiesgoatt",0,FALSE,FALSE,NA,NA
"494","@maxisnicee @russwest44",FALSE,0,"maxisnicee",2021-11-20 02:34:46,FALSE,"1461882108218003462","1461885703474880516","954784644","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chefd3543",0,FALSE,FALSE,NA,NA
"495","Enserio @russwest44 ??? 🤮🤮🤮 https://t.co/uO50EVWeQb",FALSE,0,NA,2021-11-20 02:34:09,FALSE,NA,"1461885545332850696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","olafabdon",0,FALSE,FALSE,NA,NA
"496","@Lakers so y’all trading @russwest44 or we giving up on the season…",FALSE,0,"Lakers",2021-11-20 02:33:15,FALSE,NA,"1461885322166296578","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrownBear2481",0,FALSE,FALSE,NA,NA
"497","@lakers @russwest44 is really bad and Vogel…… 👎🏽",FALSE,0,"Lakers",2021-11-20 02:32:55,FALSE,NA,"1461885236388769795","20346956","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mavs_07",0,FALSE,FALSE,NA,NA
"498","@OngoeGablogian @russwest44",FALSE,0,"OngoeGablogian",2021-11-20 02:31:57,FALSE,"1461882238891479043","1461884992003264521","740759284926058496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Goonerberg",0,FALSE,FALSE,NA,NA
"499","@russwest44 please retire bro if we can't trade you",FALSE,0,"russwest44",2021-11-20 02:31:01,FALSE,NA,"1461884759911669760","35982046","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RalfsGoated",0,FALSE,FALSE,NA,NA
"500","@russwest44 please stop taking shots. Only pass the ball. If you want to take a shot then only do so by driving to… https://t.co/oylhf6bQxD",FALSE,0,"russwest44",2021-11-20 02:29:21,TRUE,NA,"1461884338308468739","35982046","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PharoKing",0,FALSE,FALSE,NA,NA
